Dataset,Site,DateTime,Variable,Value,Units,ShortName,SiteID,Type,State,Longitude,Latitude
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-14T20:00:00-07:00,Average flow,4914.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-14T21:00:00-07:00,Average flow,4844.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-14T22:00:00-07:00,Average flow,4727.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-14T23:00:00-07:00,Average flow,4576.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T00:00:00-07:00,Average flow,4403.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T01:00:00-07:00,Average flow,4214.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T02:00:00-07:00,Average flow,4020.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T03:00:00-07:00,Average flow,3825.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T04:00:00-07:00,Average flow,3644.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T05:00:00-07:00,Average flow,3499.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T06:00:00-07:00,Average flow,3409.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T07:00:00-07:00,Average flow,3381.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T08:00:00-07:00,Average flow,3431.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T09:00:00-07:00,Average flow,3554.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T10:00:00-07:00,Average flow,3754.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T11:00:00-07:00,Average flow,4027.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T12:00:00-07:00,Average flow,4360.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T13:00:00-07:00,Average flow,4727.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T14:00:00-07:00,Average flow,5099.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T15:00:00-07:00,Average flow,5435.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T16:00:00-07:00,Average flow,5706.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T17:00:00-07:00,Average flow,5898.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T18:00:00-07:00,Average flow,5994.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T19:00:00-07:00,Average flow,5991.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T20:00:00-07:00,Average flow,5895.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T21:00:00-07:00,Average flow,5722.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T22:00:00-07:00,Average flow,5493.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-15T23:00:00-07:00,Average flow,5220.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-20189,COLORADO RIVER BELOW MCINTYRE PARK,2017-11-16T00:00:00-07:00,Average flow,4922.0,CFS,mcintyre,bmplc,Stream gage,AZ,-114.5692,33.5164
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T00:00:00-07:00,Average gage height,485.88,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T01:00:00-07:00,Average gage height,485.46,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T02:00:00-07:00,Average gage height,484.6,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T03:00:00-07:00,Average gage height,483.59,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T04:00:00-07:00,Average gage height,482.69,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T05:00:00-07:00,Average gage height,482.06,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T06:00:00-07:00,Average gage height,482.04,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T07:00:00-07:00,Average gage height,482.67,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T08:00:00-07:00,Average gage height,,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T09:00:00-07:00,Average gage height,484.64,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T10:00:00-07:00,Average gage height,485.28,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T11:00:00-07:00,Average gage height,485.61,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T12:00:00-07:00,Average gage height,485.79,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T13:00:00-07:00,Average gage height,,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T14:00:00-07:00,Average gage height,485.48,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T15:00:00-07:00,Average gage height,484.97,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T16:00:00-07:00,Average gage height,484.52,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T17:00:00-07:00,Average gage height,484.27,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T18:00:00-07:00,Average gage height,484.53,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T19:00:00-07:00,Average gage height,485.06,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T20:00:00-07:00,Average gage height,485.48,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T21:00:00-07:00,Average gage height,485.72,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T22:00:00-07:00,Average gage height,485.85,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-10T23:00:00-07:00,Average gage height,485.92,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T00:00:00-07:00,Average gage height,485.87,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T01:00:00-07:00,Average gage height,485.43,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T02:00:00-07:00,Average gage height,484.57,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T03:00:00-07:00,Average gage height,483.56,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T04:00:00-07:00,Average gage height,482.68,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T05:00:00-07:00,Average gage height,482.01,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T06:00:00-07:00,Average gage height,481.6,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T07:00:00-07:00,Average gage height,481.83,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T08:00:00-07:00,Average gage height,483.04,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T09:00:00-07:00,Average gage height,484.28,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T10:00:00-07:00,Average gage height,485.08,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T11:00:00-07:00,Average gage height,485.52,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T12:00:00-07:00,Average gage height,485.74,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T13:00:00-07:00,Average gage height,485.77,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T14:00:00-07:00,Average gage height,485.43,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T15:00:00-07:00,Average gage height,484.92,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T16:00:00-07:00,Average gage height,484.48,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T17:00:00-07:00,Average gage height,484.25,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T18:00:00-07:00,Average gage height,484.53,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T19:00:00-07:00,Average gage height,485.1,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T20:00:00-07:00,Average gage height,485.53,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T21:00:00-07:00,Average gage height,485.79,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T22:00:00-07:00,Average gage height,485.92,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-11T23:00:00-07:00,Average gage height,485.91,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T00:00:00-07:00,Average gage height,485.54,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T01:00:00-07:00,Average gage height,484.96,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T02:00:00-07:00,Average gage height,484.15,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T03:00:00-07:00,Average gage height,483.24,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T04:00:00-07:00,Average gage height,482.45,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T05:00:00-07:00,Average gage height,481.86,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T06:00:00-07:00,Average gage height,481.51,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T07:00:00-07:00,Average gage height,481.67,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T08:00:00-07:00,Average gage height,482.38,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T09:00:00-07:00,Average gage height,483.01,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T10:00:00-07:00,Average gage height,483.38,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T11:00:00-07:00,Average gage height,483.59,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T12:00:00-07:00,Average gage height,483.69,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T13:00:00-07:00,Average gage height,483.75,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T14:00:00-07:00,Average gage height,483.78,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T15:00:00-07:00,Average gage height,,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T16:00:00-07:00,Average gage height,483.88,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T17:00:00-07:00,Average gage height,484.37,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T18:00:00-07:00,Average gage height,485.04,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T19:00:00-07:00,Average gage height,,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T20:00:00-07:00,Average gage height,485.77,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T21:00:00-07:00,Average gage height,485.91,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T22:00:00-07:00,Average gage height,485.98,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-12T23:00:00-07:00,Average gage height,485.93,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T00:00:00-07:00,Average gage height,485.55,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T01:00:00-07:00,Average gage height,484.97,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T02:00:00-07:00,Average gage height,484.16,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T03:00:00-07:00,Average gage height,483.24,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T04:00:00-07:00,Average gage height,482.43,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T05:00:00-07:00,Average gage height,481.85,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T06:00:00-07:00,Average gage height,481.49,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T07:00:00-07:00,Average gage height,481.66,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T08:00:00-07:00,Average gage height,482.38,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T09:00:00-07:00,Average gage height,483.0,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T10:00:00-07:00,Average gage height,483.38,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T11:00:00-07:00,Average gage height,483.59,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T12:00:00-07:00,Average gage height,483.71,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T13:00:00-07:00,Average gage height,483.78,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T14:00:00-07:00,Average gage height,483.81,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T15:00:00-07:00,Average gage height,483.82,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T16:00:00-07:00,Average gage height,483.91,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T17:00:00-07:00,Average gage height,484.41,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T18:00:00-07:00,Average gage height,485.08,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T19:00:00-07:00,Average gage height,485.53,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T20:00:00-07:00,Average gage height,485.78,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T21:00:00-07:00,Average gage height,485.91,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T22:00:00-07:00,Average gage height,485.97,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-13T23:00:00-07:00,Average gage height,485.92,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-14T00:00:00-07:00,Average gage height,485.55,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
DSET-71.RSET-OBSERVED-HOURLY-2359,COLORADO RIVER BELOW BIG BEND,2017-11-14T01:00:00-07:00,Average gage height,484.96,FEET,bigbend,bbblc,Stream gage,AZ,-114.6328,35.0917
